edge_id,osm_way_id,u,v,name,ref,highway,length_m,maxspeed_raw,resolved_speed_kph,speed_source,oneway,lanes,access,bridge,tunnel,surface,junction,service,all_tags_json
42,,43,44,Theodore Roosevelt Memorial Bridge,I 66,motorway,11.833,45 mph,72.42,maxspeed,yes,2,,yes,,concrete,,,"{""bridge"": ""yes"", ""fixme"": ""verify hgv"", ""hgv"": ""no"", ""highway"": ""motorway"", ""lanes"": ""2"", ""layer"": ""3"", ""maxspeed"": ""45 mph"", ""name"": ""Theodore Roosevelt Memorial Bridge"", ""name:etymology:wikidata"": ""Q33866"", ""oneway"": ""yes"", ""ref"": ""I 66"", ""start_date"": ""1964"", ""surface"": ""concrete""}"
43,,44,45,Theodore Roosevelt Memorial Bridge,I 66,motorway,10.737,45 mph,72.42,maxspeed,yes,2,,yes,,concrete,,,"{""bridge"": ""yes"", ""fixme"": ""verify hgv"", ""hgv"": ""no"", ""highway"": ""motorway"", ""lanes"": ""2"", ""layer"": ""3"", ""maxspeed"": ""45 mph"", ""name"": ""Theodore Roosevelt Memorial Bridge"", ""name:etymology:wikidata"": ""Q33866"", ""oneway"": ""yes"", ""ref"": ""I 66"", ""start_date"": ""1964"", ""surface"": ""concrete""}"
44,,46,47,Theodore Roosevelt Memorial Bridge,I 66;US 50,motorway,475.018,40 mph,64.374,maxspeed,yes,3,,yes,,concrete,,,"{""FIXME:hgv"": ""verify"", ""bridge"": ""yes"", ""destination:lanes"": ""||none;Arlington Boulevard;George Washington Parkway|Arlington Boulevard;George Washington Parkway"", ""hgv"": ""no"", ""highway"": ""motorway"", ""lanes"": ""3"", ""layer"": ""2"", ""maxspeed"": ""40 mph"", ""name"": ""Theodore Roosevelt Memorial Bridge"", ""name:etymology:wikidata"": ""Q33866"", ""note:lanes"": ""center lane on bridge is reversible, making 4 lanes in peak direction"", ""oneway"": ""yes"", ""ref"": ""I 66;US 50"", ""start_date"": ""1964"", ""surface"": ""concrete"", ""turn:lanes"": ""through|through|through;slight_right|slight_right""}"
45,,48,49,Custer Road,,residential,8.455,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
46,,49,48,Custer Road,,residential,8.455,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
47,,49,50,Custer Road,,residential,6.751,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
48,,50,49,Custer Road,,residential,6.751,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
49,,50,51,Custer Road,,residential,13.464,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
50,,51,50,Custer Road,,residential,13.464,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
51,,51,52,Custer Road,,residential,4.161,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
52,,52,51,Custer Road,,residential,4.161,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
53,,52,53,Custer Road,,residential,4.137,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
54,,53,52,Custer Road,,residential,4.137,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
55,,53,54,Custer Road,,residential,5.515,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
56,,54,53,Custer Road,,residential,5.515,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
57,,54,55,Custer Road,,residential,8.678,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
58,,55,54,Custer Road,,residential,8.678,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
59,,55,56,Custer Road,,residential,29.853,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
60,,56,55,Custer Road,,residential,29.853,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
61,,56,57,Custer Road,,residential,7.391,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
62,,57,56,Custer Road,,residential,7.391,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
63,,57,58,Custer Road,,residential,7.117,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
64,,58,57,Custer Road,,residential,7.117,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
65,,58,59,Custer Road,,residential,7.904,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
66,,59,58,Custer Road,,residential,7.904,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
67,,59,60,Custer Road,,residential,8.284,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
68,,60,59,Custer Road,,residential,8.284,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
69,,60,61,Custer Road,,residential,56.742,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
70,,61,60,Custer Road,,residential,56.742,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
71,,61,62,Custer Road,,residential,6.365,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
72,,62,61,Custer Road,,residential,6.365,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
73,,62,63,Custer Road,,residential,27.416,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
74,,63,62,Custer Road,,residential,27.416,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
75,,63,64,Custer Road,,residential,14.481,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
76,,64,63,Custer Road,,residential,14.481,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
77,,64,65,Custer Road,,residential,7.172,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
78,,65,64,Custer Road,,residential,7.172,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
79,,65,66,Custer Road,,residential,4.815,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
80,,66,65,Custer Road,,residential,4.815,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
81,,66,67,Custer Road,,residential,54.229,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
82,,67,66,Custer Road,,residential,54.229,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
83,,67,68,Custer Road,,residential,39.779,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
84,,68,67,Custer Road,,residential,39.779,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
85,,68,69,Custer Road,,residential,6.834,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
86,,69,68,Custer Road,,residential,6.834,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
87,,69,70,Custer Road,,residential,8.248,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
88,,70,69,Custer Road,,residential,8.248,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
89,,70,71,Custer Road,,residential,74.656,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
90,,71,70,Custer Road,,residential,74.656,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
91,,71,72,Custer Road,,residential,12.424,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
92,,72,71,Custer Road,,residential,12.424,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
93,,72,73,Custer Road,,residential,12.143,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
94,,73,72,Custer Road,,residential,12.143,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
95,,73,74,Custer Road,,residential,11.93,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
96,,74,73,Custer Road,,residential,11.93,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
97,,74,75,Custer Road,,residential,81.455,,25.0,default_by_highway,no,,private,,,asphalt,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Custer Road"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Custer"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
